공급일자,시간,경기도,경상권,서울,전라권,충청권
2023-01-19,20:00,268.65,171.73,241.77,37.88,147.03
2023-01-19,21:00,199.3,136.48,351.68,24.75,246.7
2023-01-19,22:00,319.99,153.53,242.87,29.05,154.08
2023-01-19,23:00,253.01,171.39,367.85,33.28,238.5
2023-01-19,00:00,291.61,164,366.35,37.42,227.11
2023-01-20,01:00,157.44,126.2,359.69,38.79,212.92
2023-01-20,02:00,204.58,117.65,224.6,34.08,167.76
2023-01-20,03:00,237.8,124.1,241.62,24.15,214.72
2023-01-20,04:00,153.36,88.03,170.8,32.83,209.42
2023-01-20,05:00,236.11,129.22,309.67,25.27,177.52
2023-01-20,06:00,247.51,101.22,250.94,26.06,132.46
2023-01-20,07:00,166.03,119.45,188.87,33.13,115.67
2023-01-20,08:00,246.13,135.55,280.04,43.56,182.79
2023-01-20,09:00,247.26,138.69,379.65,33.52,188.78
2023-01-20,10:00,260.41,130.04,381.26,32.56,137.87
2023-01-20,11:00,178.3,92.64,210.4,16.04,169.92
2023-01-20,12:00,267.45,79.79,338.03,25.06,124.07
2023-01-20,13:00,184.86,39.94,300.96,23.3,184.05
2023-01-20,14:00,169.76,63.24,194.03,13.8,86.23
2023-01-20,15:00,135.74,101.76,215.21,10.87,136.72
2023-01-20,16:00,122.47,60.11,145.6,21.53,179.34
2023-01-20,17:00,136.56,99.72,233.13,14.83,178.72
2023-01-20,18:00,161.65,140.79,294.99,21.93,174.01
2023-01-20,19:00,289.66,139.79,389.43,32.77,258.82
2023-01-20,20:00,337.66,122.53,323.68,39.53,216.82
2023-01-20,21:00,351.77,140.85,293.93,38.32,208.04
2023-01-20,22:00,269.71,128.4,382.23,33.37,274.16
2023-01-20,23:00,275.74,120.14,390.66,42.29,242.83
2023-01-20,00:00,235.31,148.23,383.86,35.58,224.29
2023-01-21,01:00,259.64,173.06,300.28,27.58,205.9
2023-01-21,02:00,212.82,117.17,312.13,24.94,225.96
2023-01-21,03:00,216.7,151.22,270.35,31.97,245.06
2023-01-21,04:00,253.6,102.59,191.41,30.08,209.57
2023-01-21,05:00,220.15,108.9,327.91,29.72,232.61
2023-01-21,06:00,276.54,86.01,334.93,31.35,224.1
2023-01-21,07:00,248.92,128.85,272.78,23.62,176.31
2023-01-21,08:00,284.06,141.46,219.61,36.26,223.87
2023-01-21,09:00,253.31,113.65,347.05,26.13,194.64
2023-01-21,10:00,259.2,96.21,329.82,24.82,199.1
2023-01-21,11:00,205.36,87.58,204.07,25.5,203.61
2023-01-21,12:00,169.25,108.05,345.57,22.62,198
2023-01-21,13:00,118.39,98.24,299.09,14.54,130.63
2023-01-21,14:00,165.45,107.68,149.65,19.19,83.55
2023-01-21,15:00,198.84,122.72,137.03,7.66,149.22
2023-01-21,16:00,152.78,49.56,239.01,6.21,94.42
2023-01-21,17:00,139.4,102.11,308.72,17.18,126.28
2023-01-21,18:00,260.04,84.62,266.35,18.77,120.16
2023-01-21,19:00,184.59,157.93,238.1,19,182.9
2023-01-21,20:00,253.25,117.01,263.1,30.11,194.31
2023-01-21,21:00,277.91,148.47,265.71,36.37,234.86
2023-01-21,22:00,225.45,169.52,352.47,38.8,202.08
2023-01-21,23:00,331.61,158.8,239.57,29.7,200.96
2023-01-21,00:00,246.04,144.65,333.82,34.92,196.46
2023-01-22,01:00,226.81,165.93,286.86,22.04,228.24
2023-01-22,02:00,224.85,136.8,327.46,32.88,138
2023-01-22,03:00,264.6,142.29,315.14,29.08,159.01
2023-01-22,04:00,229.9,92.07,205.79,14.18,179.92
2023-01-22,05:00,196.1,143.89,280.58,25.48,126.22
2023-01-22,06:00,227.29,142.19,230.74,25.98,197.9
2023-01-22,07:00,277.41,90,311.5,31.9,184.13
2023-01-22,08:00,264.26,145.12,240.19,35.93,177.08
2023-01-22,09:00,294.6,114.25,324.49,37.92,230.88
2023-01-22,10:00,204.17,158.84,333.57,26.3,163.17
2023-01-22,11:00,240.68,131.5,304.11,14.35,144.58
2023-01-22,12:00,136.87,99.78,219.08,25.31,126.23
2023-01-22,13:00,231.06,132.35,320.35,27.79,108.32
2023-01-22,14:00,252.71,78.89,182.44,8.3,103.14
2023-01-22,15:00,154.06,75.5,151.78,16.41,100.01
2023-01-22,16:00,111.75,75.17,225.2,28.38,120.21
2023-01-22,17:00,178.71,115.03,177.99,29.39,133.95
2023-01-22,18:00,181.62,117.01,224.75,22,218.64
2023-01-22,19:00,178.53,90.36,249.72,29.3,205.33
2023-01-22,20:00,162.88,105.39,349.98,28.11,151.57
2023-01-22,21:00,222.67,105.17,216.64,24.04,176.94
2023-01-22,22:00,234.69,134.18,319.38,29.88,205.04
2023-01-22,23:00,221.84,171.33,343.91,31.3,226.46
2023-01-22,00:00,198.49,158.32,283.08,31.37,148.64
2023-01-23,01:00,247.99,95.07,223.1,28.38,178.96
2023-01-23,02:00,183.06,136.94,271.38,28.32,213.69
2023-01-23,03:00,232.25,83.28,152.68,25.46,156.44
2023-01-23,04:00,157.25,79.28,238.15,27.46,147.63
2023-01-23,05:00,224.56,142.82,310.43,21.24,173.85
2023-01-23,06:00,253.91,81.24,157.58,26.43,146.67
2023-01-23,07:00,240.64,109.8,230.83,23.14,168.93
2023-01-23,08:00,228.79,125.42,243.31,28.88,118.94
2023-01-23,09:00,174.19,130.1,219.87,26.69,182.66
2023-01-23,10:00,272.87,81.51,272.26,20.23,198.15
2023-01-23,11:00,145.43,60.19,303.17,19.65,145.73
2023-01-23,12:00,212.53,87.6,165.24,21.24,136.6
2023-01-23,13:00,192.85,106.27,155.71,30.21,133.49
2023-01-23,14:00,128.58,97.09,158.36,23.69,86.86
2023-01-23,15:00,139.94,37.57,137.54,31,58.07
2023-01-23,16:00,227.12,98.9,230.19,21.25,173.83
2023-01-23,17:00,126.01,110.99,201.28,21.06,149.37
2023-01-23,18:00,185.84,131.17,306.04,34.45,168.74
2023-01-23,19:00,321.1,151.36,364.88,37.44,233.84
2023-01-23,20:00,235.71,98.35,381.51,31.55,270.75
2023-01-23,21:00,284.13,119.87,343.64,21.5,176.67
2023-01-23,22:00,356.33,134.65,387.38,25.44,175.9
2023-01-23,23:00,325.47,103.19,387.1,33.76,215.43
2023-01-23,00:00,312.61,125.8,386.18,30.2,178.69
2023-01-24,01:00,321.52,92.7,329.66,23.14,200.06
2023-01-24,02:00,260.06,92.54,368.31,35.16,242.51
2023-01-24,03:00,272.12,145.01,323.67,33.15,244.55
2023-01-24,04:00,339.54,116.18,347.51,25.8,216.55
2023-01-24,05:00,206.17,137.43,252,25.17,168.45
2023-01-24,06:00,295.4,109.73,340.15,30.35,180.5
2023-01-24,07:00,231.3,113.11,270.8,38.35,174.27
2023-01-24,08:00,226.69,116.54,438.2,34.48,196.87
2023-01-24,09:00,267.81,134.27,358.65,30.36,212.75
2023-01-24,10:00,312.26,103.16,416.63,23.53,262.81
2023-01-24,11:00,331.32,91.68,288.44,27.79,220.04
2023-01-24,12:00,306.87,148.16,395.78,26.09,145.78
2023-01-24,13:00,284.05,85.36,345.46,30.52,181.72
2023-01-24,14:00,204.48,94.15,299.61,33.05,195.07
2023-01-24,15:00,168.42,109.67,360.57,23.63,191.98
2023-01-24,16:00,198.97,96.1,257.14,35.19,141.32
2023-01-24,17:00,232.95,101.38,434.14,23.1,257.47
2023-01-24,18:00,359.55,169.39,442.69,36.15,267.06
2023-01-24,19:00,285.33,215.8,439.36,23.66,288.49
2023-01-24,20:00,357.41,226.25,488.02,34.63,279.81
2023-01-24,21:00,425.43,184.41,443.05,31.08,294.04
2023-01-24,22:00,379.7,191.74,459.69,27.31,320.57
2023-01-24,23:00,417.41,162.21,344.66,30.07,273.03
2023-01-24,00:00,375.01,144.9,433.46,29.32,230.86
2023-01-25,01:00,381.89,156.78,328.38,29.2,253.84
2023-01-25,02:00,354.88,130.29,350,13.07,233.6
2023-01-25,03:00,293.07,146.4,351.98,14.84,242.16
2023-01-25,04:00,347.6,165.57,391.05,30.28,219.94
2023-01-25,05:00,340.99,124.41,276.15,19.66,182.92
2023-01-25,06:00,257.79,153.32,337.01,23.81,278.58
2023-01-25,07:00,271.17,187.54,327.26,29.28,205.16
2023-01-25,08:00,271.43,134.84,331.35,34.56,240.46
2023-01-25,09:00,283.68,149.22,330.23,33.46,237.32
2023-01-25,10:00,342.9,145.87,475.54,18.49,218.24
2023-01-25,11:00,235.68,141.11,369.26,19.29,224.27
2023-01-25,12:00,332.79,141.36,265.74,5.9,195.19
2023-01-25,13:00,234.74,86.64,362.33,12.92,135.44
2023-01-25,14:00,260.18,66.09,324.1,11.47,158.91
2023-01-25,15:00,200.02,75.43,290.98,22.72,138.9
2023-01-25,16:00,201.48,89.33,215.26,29.8,152.33
2023-01-25,17:00,216.85,86.67,246.12,37.3,179.96
2023-01-25,18:00,231.45,89.72,402.87,34.93,176.7
2023-01-25,19:00,236.93,163.58,374.21,23.91,190.92
2023-01-25,20:00,366.81,189.92,406.26,37.93,281.61
2023-01-25,21:00,396.18,192.96,424.21,33.28,236.23
2023-01-25,22:00,411.68,175.81,438.76,48.39,246.35
2023-01-25,23:00,282.1,186.64,424.94,42.54,286.37
2023-01-25,00:00,390.7,177.97,420.33,40.22,224.5
2023-01-26,01:00,366.34,144.43,400.24,46.77,222.09
2023-01-26,02:00,262.4,125.31,348.12,44.59,286.14
2023-01-26,03:00,197.97,162.16,400.81,35.33,205.78
2023-01-26,04:00,305.26,171.07,257.96,36.4,175.57
2023-01-26,05:00,278.79,170.02,285.18,31.26,197.74
2023-01-26,06:00,243.24,168.55,281.72,33.25,223.27
2023-01-26,07:00,312.45,122.67,423.3,46.28,255.2
2023-01-26,08:00,318.49,118.64,445.79,44.64,272.89
2023-01-26,09:00,337.24,149.47,409.54,37.74,250.57
2023-01-26,10:00,229.11,137.52,318.23,48.94,214.02
2023-01-26,11:00,280.8,118.61,365.89,47.39,209.21
2023-01-26,12:00,327.41,132.49,351.28,34.24,197.25
2023-01-26,13:00,214.2,119.79,257.96,36.59,193.85
2023-01-26,14:00,268.94,86.28,328.19,28.87,163.25
2023-01-26,15:00,190.74,63.71,360.32,25.34,251.57
2023-01-26,16:00,213.19,90.57,231.27,29.58,199.76
2023-01-26,17:00,220.14,81.04,331.57,33.14,226.43
2023-01-26,18:00,315.96,143.63,284.53,34.93,199.96
2023-01-26,19:00,313.9,136.5,429.71,44.72,238.48
2023-01-26,20:00,379.59,182.31,446.86,43.82,282.42
2023-01-26,21:00,330.09,157.75,440,40.7,244.73
2023-01-26,22:00,364.87,173.23,442.55,42.11,243.61
2023-01-26,23:00,251.12,172.52,344.15,38.96,256
2023-01-26,00:00,340.43,153.88,413.08,43.02,274.13
2023-01-27,01:00,331,127.69,395.82,26.59,238.88
2023-01-27,02:00,283.02,146.07,324.28,32.07,227.96
2023-01-27,03:00,284.74,89.71,379.91,35.5,182.08
2023-01-27,04:00,308.33,91.16,242.4,32.42,183.06
2023-01-27,05:00,201.94,150.75,327.85,37.43,209.31
2023-01-27,06:00,206.16,149.7,228.75,37.95,186.2
2023-01-27,07:00,256,126.54,257.94,27.34,173.02
2023-01-27,08:00,336.54,114.57,432.79,29.92,258.66
2023-01-27,09:00,268.75,146.74,417.39,40.3,211.9
2023-01-27,10:00,234.17,109.68,318.39,36.47,179.59
2023-01-27,11:00,311.43,91.51,290.26,23.52,147.02
2023-01-27,12:00,170.17,80.21,304.11,33.04,123.76
2023-01-27,13:00,255.85,118.18,281.44,32.09,168.99
2023-01-27,14:00,159.49,121.18,322.02,39.42,185.47
2023-01-27,15:00,177.3,120.46,254.28,29.71,104.78
2023-01-27,16:00,177.25,116.57,241.04,15.78,195.94
2023-01-27,17:00,177.46,78.86,219.05,23.3,188.75
2023-01-27,18:00,210.17,142.89,375.56,33.21,244.38
2023-01-27,19:00,332,173.55,311.06,28.7,293.51
2023-01-27,20:00,383.83,138.95,383.93,44.29,317.4
2023-01-27,21:00,289.8,147.64,300.46,36.45,315.93
2023-01-27,22:00,409.21,176.22,457.74,43.84,312.51
2023-01-27,23:00,400.02,194.64,289.3,45.95,247.12
2023-01-27,00:00,382.41,142.9,421.21,37.45,231.44
2023-01-28,01:00,304.08,109.08,433.34,38.59,196.83
2023-01-28,02:00,266.01,169.24,397.75,40.82,223.93
2023-01-28,03:00,224.3,133.67,326.27,34.75,198.77
2023-01-28,04:00,258.82,118.4,279.9,29.23,271.65
2023-01-28,05:00,259.18,117.23,341.52,42.65,276.95
2023-01-28,06:00,232.16,133.78,221.91,38.93,257.31
2023-01-28,07:00,194.96,146.37,241.42,29.1,190.9
2023-01-28,08:00,247.22,112.37,248.46,39.5,206.46
2023-01-28,09:00,307.7,148.26,397.13,28.24,263.72
2023-01-28,10:00,286.24,147.15,401.95,20.46,182.17
2023-01-28,11:00,275.03,129.68,232.36,27.9,136.46
2023-01-28,12:00,214.14,135.65,357.75,23.53,117.64
2023-01-28,13:00,246.82,116.91,242.07,23.14,195.46
2023-01-28,14:00,239.92,52.28,247.34,12.19,154.61
2023-01-28,15:00,212.75,111.39,153.95,28.58,114.33
2023-01-28,16:00,232.02,118.54,219.25,13.72,126.97
2023-01-28,17:00,258.49,77.19,336.66,22.29,194.02
2023-01-28,18:00,210.53,101.65,350.52,38.62,214.11
2023-01-28,19:00,233.66,174.45,319.62,29.53,269.97
2023-01-28,20:00,298.33,118.56,281.58,30.81,234.27
2023-01-28,21:00,337.53,138.97,350.66,39.31,251.13
2023-01-28,22:00,299.74,178.98,394.11,42.48,226.93
2023-01-28,23:00,355.19,171.64,380.11,40.58,260.8
2023-01-28,00:00,248.89,171.63,404.3,37.43,199.24
2023-01-29,01:00,205.13,148.57,266.8,28.53,221.73
2023-01-29,02:00,210.77,132.11,308.09,31.69,160.83
2023-01-29,03:00,269.46,139.39,296.31,35.42,217.34
2023-01-29,04:00,234.4,128.17,302.12,31.84,179.19
2023-01-29,05:00,196.14,156.17,365.01,29.45,233.55
2023-01-29,06:00,240.2,95.3,213.21,22.73,223.11
2023-01-29,07:00,226.05,157.91,317.3,27.51,183.57
2023-01-29,08:00,253.15,100.3,318.48,30.8,265.34
2023-01-29,09:00,238.5,93.85,207.32,36.67,266.44
2023-01-29,10:00,253.07,129.58,350.01,25.5,146.57
2023-01-29,11:00,246.08,83.71,270,24.45,142.14
2023-01-29,12:00,200.08,91.44,206.66,13.95,184.64
2023-01-29,13:00,252.01,51.37,279.8,26.13,102.04
2023-01-29,14:00,158.04,93.51,213.74,19.55,176.92
2023-01-29,15:00,117.62,58.31,135.91,14.1,108.75
2023-01-29,16:00,235.75,71.58,249.89,26.47,91.16
2023-01-29,17:00,250.02,72.65,150.97,11.91,167.68
2023-01-29,18:00,171.45,86.67,322.28,28.71,136.92
2023-01-29,19:00,292.46,143.28,315.21,25.52,159.27
2023-01-29,20:00,260.33,159.14,303.11,32.77,242.25
2023-01-29,21:00,262.58,142.43,415.06,35.53,186.09
2023-01-29,22:00,331.65,131.34,382.4,33.73,205.62
2023-01-29,23:00,295.25,156.84,236.07,40.05,159.51
2023-01-29,00:00,270.28,159.8,360.17,35.03,164.32
2023-01-30,01:00,196.37,153.06,307.28,43.23,151.72
2023-01-30,02:00,186.63,146.06,237.46,26.14,244.03
2023-01-30,03:00,204.11,102.09,217.74,32.31,214.05
2023-01-30,04:00,171.68,147.69,223.58,27.14,161.68
2023-01-30,05:00,159.15,80.16,310.51,25.29,151.5
2023-01-30,06:00,296.9,79.73,283.14,32.57,220.2
2023-01-30,07:00,280.36,105.41,224.56,33.23,254.76
2023-01-30,08:00,193.5,143.91,269.34,41.55,240.11
2023-01-30,09:00,277.72,134.37,330.6,35.97,268.02
2023-01-30,10:00,291.25,73.93,293.44,38.32,205.85
2023-01-30,11:00,211,76.17,242.05,18.85,171.33
2023-01-30,12:00,253.32,95.27,271.7,17.1,102.22
2023-01-30,13:00,172.16,71.21,230.16,13.12,182.94
2023-01-30,14:00,117.13,71.41,151.18,10.14,144.78
2023-01-30,15:00,124.6,97.15,176.99,10.91,155.41
2023-01-30,16:00,148.51,48.06,246.99,17.1,110.63
2023-01-30,17:00,201.65,58.64,269.47,22.22,105.12
2023-01-30,18:00,211.63,123.73,318.16,22.19,147.3
2023-01-30,19:00,279.92,108.55,266.71,35.86,207.61
2023-01-30,20:00,225.58,129.57,346.59,39.78,263.75
2023-01-30,21:00,269.05,161.62,251.26,29.72,237.04
2023-01-30,22:00,301.92,118.62,339.48,38.54,169.27
2023-01-30,23:00,328.58,124.25,313.17,33.21,182.33
2023-01-30,00:00,318.79,118.38,243.8,35.43,183.17
2023-01-31,01:00,203.13,163.13,176.32,35.82,149.23
2023-01-31,02:00,247.47,157.7,219.36,36.45,177.32
2023-01-31,03:00,210.35,107.47,224.73,39.76,220.19
2023-01-31,04:00,191.35,127.5,333.68,29.53,194.71
2023-01-31,05:00,213.43,119.78,186.89,24.3,203.25
2023-01-31,06:00,236.21,120.75,183.55,38.99,208.7
2023-01-31,07:00,285.81,131.53,336.06,37.67,146.43
2023-01-31,08:00,269.45,164.4,281.22,36.76,181.9
2023-01-31,09:00,202,147.51,260.63,31.11,255.73
2023-01-31,10:00,154.55,104.77,288.37,30.28,187.4
2023-01-31,11:00,167.51,110.15,188.79,19.72,187.83
2023-01-31,12:00,129.56,73.64,179.83,20.23,140.93
2023-01-31,13:00,167.56,52.72,208.47,13.53,142.96
2023-01-31,14:00,178.11,105.95,183.14,7.68,151.28
2023-01-31,15:00,113.9,34.65,272.28,23.77,125.63
2023-01-31,16:00,164.67,67.08,143.82,13.25,150.88
2023-01-31,17:00,100.45,113.09,169.93,22.49,156.12
2023-01-31,18:00,133.52,75.18,211.22,24.97,101.44
2023-01-31,19:00,188.05,153.76,174.7,18.7,180.61
2023-01-31,20:00,297.19,106.71,325.08,31.18,204.86
2023-01-31,21:00,272.12,109.38,316.69,36.54,172.54
2023-01-31,22:00,265.71,148.91,211.79,27.65,236.87
2023-01-31,23:00,214.44,113.47,240.31,34.37,167.85
2023-01-31,00:00,180.33,134.49,167.43,32.09,216.62
2023-02-01,01:00,188.27,139.82,273.87,29.31,171.71
2023-02-01,02:00,254.43,83.86,166.45,35.29,168.22
2023-02-01,03:00,166.36,144.3,258.01,22.54,103.79
2023-02-01,04:00,260.46,106.97,275.45,31.5,152.36
2023-02-01,05:00,249.84,93.45,299.55,18.65,158.36
2023-02-01,06:00,173.56,103.35,289.92,19.01,200.95
2023-02-01,07:00,276.74,75.95,248.16,25.79,201.25
2023-02-01,08:00,234.49,109.35,278.25,29.38,245.25
2023-02-01,09:00,290.01,103.83,327.94,26.71,138.92
2023-02-01,10:00,289.12,124.16,287.61,22.78,186.01
2023-02-01,11:00,253,116.37,254.73,23.58,190.33
2023-02-01,12:00,191.16,54.97,242.36,16.83,107.84
2023-02-01,13:00,172.97,41.4,251.79,8.85,136.22
2023-02-01,14:00,200.89,93.06,267.92,12.35,70.08
2023-02-01,15:00,134.87,28.87,192.31,8.87,83.31
2023-02-01,16:00,158.17,67.52,112.08,13.12,104.08
2023-02-01,17:00,192.08,74.37,255.62,27.72,134.13
2023-02-01,18:00,258.05,108.06,154,18.9,205.89
2023-02-01,19:00,304.28,142.11,286.84,21.45,208.21
2023-02-01,20:00,190.1,141.59,330.22,37.61,168.22
2023-02-01,21:00,316.17,150.85,229.8,37.31,232.06
2023-02-01,22:00,353.68,130.79,291.89,41.89,172.06
2023-02-01,23:00,311.76,142.97,268.57,30.88,241.82
2023-02-01,00:00,309.55,136.48,381.33,29.68,184.21
2023-02-02,01:00,265.61,115.61,359.58,25.5,210.57
2023-02-02,02:00,240.9,124.92,226.84,37.38,149.52
2023-02-02,03:00,243.45,129.94,330.37,30.32,208.06
2023-02-02,04:00,172.34,84.56,275.19,20.59,133.24
2023-02-02,05:00,275.57,68.31,177.84,25.67,225.24
2023-02-02,06:00,231.06,121.44,291.57,36.31,132.18
2023-02-02,07:00,285.02,104.13,347.33,35.78,207.6
2023-02-02,08:00,280.17,109.79,315.48,32.69,188.6
2023-02-02,09:00,308,127.94,341.28,32.4,197.41
2023-02-02,10:00,208.76,77.17,212.67,34.99,185.33
2023-02-02,11:00,264.81,62.5,175.58,27.9,160.47
2023-02-02,12:00,256.35,81.74,284.46,10.42,159.07
2023-02-02,13:00,239.37,95.56,175.21,19.08,105.68
2023-02-02,14:00,131.21,70.1,120.77,22.86,69.08
2023-02-02,15:00,154.23,52.85,149.63,10.52,167.78
2023-02-02,16:00,240.51,69.1,156.79,22.51,150.02
2023-02-02,17:00,236.21,41.86,218.92,27.92,146.39
2023-02-02,18:00,179.52,96.36,213.61,24.41,146.93
2023-02-02,19:00,309.64,132.34,250.62,33.66,217.41
2023-02-02,20:00,203.46,153.25,335.05,37.07,193.99
2023-02-02,21:00,300.78,148.32,351.24,26.94,261.08
2023-02-02,22:00,336.2,150.31,317.82,39.82,161.59
2023-02-02,23:00,308.41,140.61,268.9,32.04,215.76
2023-02-02,00:00,328.22,146.3,310.23,27.5,228.34
2023-02-03,01:00,209.4,86.37,212.32,25.24,200.29
2023-02-03,02:00,191.28,135.7,231.14,28.21,231.17
2023-02-03,03:00,239.84,98.32,189.23,30.52,171.32
2023-02-03,04:00,243.65,119.32,274.14,32.19,215.86
2023-02-03,05:00,183.26,99.28,244.32,20.13,208.07
2023-02-03,06:00,158.33,131.88,188.84,23.12,198.74
2023-02-03,07:00,183.89,124.12,335.21,30.68,130.28
2023-02-03,08:00,286.04,99.03,210.28,28.5,216.33
2023-02-03,09:00,254.69,80.24,203.22,29.59,218.91
2023-02-03,10:00,291.32,70.65,277.72,35.75,137.54
2023-02-03,11:00,241.01,110.33,317.49,19.09,183.26
2023-02-03,12:00,221.29,59.36,302.73,18.3,174.91
2023-02-03,13:00,209.09,89.61,234.36,26.81,105.05
2023-02-03,14:00,175.44,46.94,207.92,7.46,132.6
2023-02-03,15:00,158.61,54.3,236,11.59,97.01
2023-02-03,16:00,161.4,75.17,212.75,11.83,92.35
2023-02-03,17:00,235.44,107.56,248.72,26.91,107.93
2023-02-03,18:00,195.59,95.13,258.72,26.39,150.4
2023-02-03,19:00,293.47,119.77,245.68,25.53,199.43
2023-02-03,20:00,227.64,119.56,327.06,30.62,245.04
2023-02-03,21:00,199.51,115.65,325.34,37.57,220.47
2023-02-03,22:00,334.41,95.2,389.92,31.88,193.85
2023-02-03,23:00,255.52,107.13,345.72,37.21,175.01
2023-02-03,00:00,241.2,125.04,229.03,40.52,202.78
2023-02-04,01:00,160.63,93.17,187.8,29.51,138.31
2023-02-04,02:00,248.04,120.55,242.66,23.86,196.47
2023-02-04,03:00,243.13,138,307.76,37.22,146.32
2023-02-04,04:00,240.17,123.89,166.36,21.51,187.06
2023-02-04,05:00,194.34,78.99,194.52,25.24,167.41
2023-02-04,06:00,229.56,90.5,184.04,24.2,197.28
2023-02-04,07:00,145.03,99.37,321.33,21.43,173.65
2023-02-04,08:00,167.37,136.88,178.56,33.88,203.14
2023-02-04,09:00,244.29,138.84,228.53,28.21,192.65
2023-02-04,10:00,145.31,104.74,282.03,29.67,213.86
2023-02-04,11:00,246.46,90.1,203.74,14.78,119.26
2023-02-04,12:00,183.34,61.8,295.19,16.44,101.68
2023-02-04,13:00,179.97,76.51,252.99,19.53,116.27
2023-02-04,14:00,172.63,52.26,259.34,22.44,77.85
2023-02-04,15:00,176.82,90.27,143.08,6.37,118.27
2023-02-04,16:00,124.95,97.41,194.67,15.68,76.59
2023-02-04,17:00,203.98,98.03,202.91,11.32,143.67
2023-02-04,18:00,112.84,53.03,132.09,27.04,153
2023-02-04,19:00,199.88,152.55,308.38,27.13,161.21
2023-02-04,20:00,213.61,103.64,251.88,22.31,198.02
2023-02-04,21:00,314.01,129.68,352.07,25.31,190.52
2023-02-04,22:00,234.98,89.35,368.7,37.57,234.66
2023-02-04,23:00,267.87,132.86,340.31,27.22,199.28
2023-02-04,00:00,300.4,119.89,329.08,37.42,155.3
2023-02-05,01:00,253.74,99.69,321.36,32.24,180.83
2023-02-05,02:00,162.94,121.12,226.78,26.51,154.12
2023-02-05,03:00,196.17,77.3,235.52,36.81,222.22
2023-02-05,04:00,135.22,125.29,261.1,27.94,143.9
2023-02-05,05:00,258.81,69.28,294.45,32.6,211.76
2023-02-05,06:00,237.87,77.09,158.57,38.22,170.19
2023-02-05,07:00,131.84,72.74,223.33,38.22,123.36
2023-02-05,08:00,197.52,86.04,242.61,26.31,155.72
2023-02-05,09:00,239.17,111.22,216.16,35.16,144
2023-02-05,10:00,151.44,85.26,246.59,31.41,177.09
2023-02-05,11:00,255.51,107.05,149.53,13.55,123.32
2023-02-05,12:00,146.8,79.77,211.7,11.5,96.01
2023-02-05,13:00,108.69,83.25,271.86,13.07,144.42
2023-02-05,14:00,216.29,51.16,175.13,11.22,75.61
2023-02-05,15:00,165.86,101.54,210.29,14.28,98.98
2023-02-05,16:00,105.54,48.3,167.68,16.03,87.89
2023-02-05,17:00,116.1,70.76,208.85,13.3,128.2
2023-02-05,18:00,229.9,103.48,263.78,18.8,92.73
2023-02-05,19:00,140,134.25,304.15,23.03,177.05
2023-02-05,20:00,220.41,110.36,211.61,31.45,170.46
2023-02-05,21:00,261.43,109.22,201.76,32.71,153.86
2023-02-05,22:00,232.05,152.59,353.44,35.75,204.89
2023-02-05,23:00,193.21,106.82,200.07,29.42,208.03
2023-02-05,00:00,253.06,89.58,194.37,41.3,218.41
2023-02-06,01:00,271.72,83.37,253.98,25.13,139.98
2023-02-06,02:00,163.77,83.82,149.95,39.47,180.04
2023-02-06,03:00,230.71,86.29,174.39,33.93,145.21
2023-02-06,04:00,246.7,136.42,287.37,22.55,182.28
2023-02-06,05:00,214.41,115.85,149.14,23.88,180.81
2023-02-06,06:00,157.36,103.83,250.78,23.13,120.41
2023-02-06,07:00,223.09,122.88,223.58,28.98,188.33
2023-02-06,08:00,279.45,151.68,228.76,50.22,159.4
2023-02-06,09:00,218.11,79.79,213.63,47.45,227.98
2023-02-06,10:00,245.74,89.71,232.28,36.29,169.74
2023-02-06,11:00,172.35,65.24,145.95,20.16,140.03
2023-02-06,12:00,184.02,104.31,183.12,19.18,119.78
2023-02-06,13:00,202.48,31.28,97.59,14.52,151.62
2023-02-06,14:00,103,85.94,116.46,16.26,102.4
2023-02-06,15:00,62.68,58.68,145.38,15.62,111.62
2023-02-06,16:00,179.89,66.94,119.81,12.41,83.71
2023-02-06,17:00,93.87,59.92,133.67,21.27,149.83
2023-02-06,18:00,194.07,88.89,235.85,23.36,198.68
2023-02-06,19:00,226.36,113.99,171.54,37.75,160.64
2023-02-06,20:00,273.48,139.81,333.35,39.63,201.96
2023-02-06,21:00,295.32,117.4,244.92,33.15,167.98
2023-02-06,22:00,283.7,91.44,363.73,36.32,186.58
2023-02-06,23:00,185.05,84.27,316.63,40.76,185.58
2023-02-06,00:00,209.11,77.89,174.01,31.15,139.74
2023-02-07,01:00,222.28,102.06,264.71,33.93,201.2
2023-02-07,02:00,142.49,91.79,245.76,35.08,185.71
2023-02-07,03:00,131.5,73.83,219.67,31.1,203.49
2023-02-07,04:00,108.3,68.98,207.33,26.89,117.57
2023-02-07,05:00,163.4,83.02,214.98,25.77,187.28
2023-02-07,06:00,129.06,72.13,239.49,38.22,113.63
2023-02-07,07:00,222.54,124.47,176.94,30.05,227.72
2023-02-07,08:00,211.75,126.59,286.92,34.9,233.92
2023-02-07,09:00,161.6,88.37,300.08,31.09,231.68
2023-02-07,10:00,208.49,87.3,259.34,28.31,174.69
2023-02-07,11:00,126.55,66.78,155.84,17.16,159.14
2023-02-07,12:00,129.17,80.94,121.25,22.93,168.33
2023-02-07,13:00,90.45,80.2,195.33,20.21,73.31
2023-02-07,14:00,85.01,53,229.31,22.66,91.65
